province;province-href;cc_capital-city;cc_street-code;cc_Box-Code;area;area-href;area_list;area_list-href;suburblist;suburblist-href;s_location;s_streetcode;s_boxcode;s_area;s_municipality;s_province;s_capitalcity;s_country
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Labram;http://labram.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/labram;Location: Labram;8301;-------;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;De Aar;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/de-aar;De Aar Uit 14;http://de-aar-uit-14.postalcodez.co.za/postalcode/nc/pixley-ka-seme/de-aar/de-aar-uit-14;Location: De Aar Uit 14;7000;-------;De Aar;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Kgalagadi;http://postalcodez.co.za/postalcodes/nc/kgalagadi;Kuruman;http://postalcodez.co.za/postalcodes/nc/kgalagadi/kuruman;Frylinckspan;http://frylinckspan.postalcodez.co.za/postalcode/nc/kgalagadi/kuruman/frylinckspan;Location: Frylinckspan;-------;8466;Kuruman;Kgalagadi;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;Noupoort;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/noupoort;Noupoort;http://noupoort.postalcodez.co.za/postalcode/nc/pixley-ka-seme/noupoort/noupoort;Location: Noupoort;5950;5950;Noupoort;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;Griekwastad;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/griekwastad;Griekwastad;http://griekwastad.postalcodez.co.za/postalcode/nc/pixley-ka-seme/griekwastad/griekwastad;Location: Griekwastad;-------;8365;Griekwastad;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Galeshewe;http://galeshewe.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/galeshewe;Location: Galeshewe;8345;8330;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Mankurwane;http://postalcodez.co.za/postalcodes/nc/frances-baard/mankurwane;Vergenoeg;http://vergenoeg.postalcodez.co.za/postalcode/nc/frances-baard/mankurwane/vergenoeg;Location: Vergenoeg;8345;-------;Mankurwane;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Kgalagadi;http://postalcodez.co.za/postalcodes/nc/kgalagadi;Ga-Sehunelo;http://postalcodez.co.za/postalcodes/nc/kgalagadi/ga-sehunelo;Peter Mokaba;http://peter-mokaba.postalcodez.co.za/postalcode/nc/kgalagadi/ga-sehunelo/peter-mokaba;Location: Peter Mokaba;9323;-------;Ga-Sehunelo;Kgalagadi;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Namakwa;http://postalcodez.co.za/postalcodes/nc/namakwa;Pofadder;http://postalcodez.co.za/postalcodes/nc/namakwa/pofadder;Blyvooruitsig;http://blyvooruitsig.postalcodez.co.za/postalcode/nc/namakwa/pofadder/blyvooruitsig;Location: Blyvooruitsig;8890;-------;Pofadder;Namakwa;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Homestead;http://homestead.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/homestead;Location: Homestead;8301;-------;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Namakwa;http://postalcodez.co.za/postalcodes/nc/namakwa;Nababeep;http://postalcodez.co.za/postalcodes/nc/namakwa/nababeep;Nababeep;http://nababeep.postalcodez.co.za/postalcode/nc/namakwa/nababeep/nababeep;Location: Nababeep;8265;8265;Nababeep;Namakwa;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Ritchie;http://ritchie.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/ritchie;Location: Ritchie;8301;-------;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Kgalagadi;http://postalcodez.co.za/postalcodes/nc/kgalagadi;Mothibistat;http://postalcodez.co.za/postalcodes/nc/kgalagadi/mothibistat;Kamden;http://kamden.postalcodez.co.za/postalcode/nc/kgalagadi/mothibistat/kamden;Location: Kamden;-------;8481;Mothibistat;Kgalagadi;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;Hopetown;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/hopetown;Hopetown;http://hopetown.postalcodez.co.za/postalcode/nc/pixley-ka-seme/hopetown/hopetown;Location: Hopetown;8750;8750;Hopetown;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Ritchie;http://postalcodez.co.za/postalcodes/nc/frances-baard/ritchie;Motswedimosa;http://motswedimosa.postalcodez.co.za/postalcode/nc/frances-baard/ritchie/motswedimosa;Location: Motswedimosa;-------;8701;Ritchie;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Namakwa;http://postalcodez.co.za/postalcodes/nc/namakwa;Calvinia;http://postalcodez.co.za/postalcodes/nc/namakwa/calvinia;Newtown;http://newtown.postalcodez.co.za/postalcode/nc/namakwa/calvinia/newtown;Location: Newtown;8190;-------;Calvinia;Namakwa;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Upington;http://postalcodez.co.za/postalcodes/nc/siyanda/upington;Die Rand Ext 15;http://die-rand-ext-15.postalcodez.co.za/postalcode/nc/siyanda/upington/die-rand-ext-15;Location: Die Rand Ext 15;8800;8800;Upington;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Mankurwane;http://postalcodez.co.za/postalcodes/nc/frances-baard/mankurwane;Minerva Gardens;http://minerva-gardens.postalcodez.co.za/postalcode/nc/frances-baard/mankurwane/minerva-gardens;Location: Minerva Gardens;8301;-------;Mankurwane;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Namakwa;http://postalcodez.co.za/postalcodes/nc/namakwa;Steinkopf;http://postalcodez.co.za/postalcodes/nc/namakwa/steinkopf;Steinkopf;http://steinkopf.postalcodez.co.za/postalcode/nc/namakwa/steinkopf/steinkopf;Location: Steinkopf;8244;8244;Steinkopf;Namakwa;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Windsorton;http://postalcodez.co.za/postalcodes/nc/frances-baard/windsorton;Kutlwano;http://kutlwano.postalcodez.co.za/postalcode/nc/frances-baard/windsorton/kutlwano;Location: Kutlwano;-------;8510;Windsorton;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Upington;http://postalcodez.co.za/postalcodes/nc/siyanda/upington;Upington Ext 42;http://upington-ext-42.postalcodez.co.za/postalcode/nc/siyanda/upington/upington-ext-42;Location: Upington Ext 42;8801;-------;Upington;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Kgalagadi;http://postalcodez.co.za/postalcodes/nc/kgalagadi;Seoding;http://postalcodez.co.za/postalcodes/nc/kgalagadi/seoding;Seoding;http://seoding.postalcodez.co.za/postalcode/nc/kgalagadi/seoding/seoding;Location: Seoding;-------;8465;Seoding;Kgalagadi;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;Douglas;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/douglas;Breipaal;http://breipaal.postalcodez.co.za/postalcode/nc/pixley-ka-seme/douglas/breipaal;Location: Breipaal;8730;8730;Douglas;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Namakwa;http://postalcodez.co.za/postalcodes/nc/namakwa;Loeriesfontein;http://postalcodez.co.za/postalcodes/nc/namakwa/loeriesfontein;Loeriesfontein;http://loeriesfontein.postalcodez.co.za/postalcode/nc/namakwa/loeriesfontein/loeriesfontein;Location: Loeriesfontein;8185;8185;Loeriesfontein;Namakwa;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Upington;http://postalcodez.co.za/postalcodes/nc/siyanda/upington;Blikkies;http://blikkies.postalcodez.co.za/postalcode/nc/siyanda/upington/blikkies;Location: Blikkies;8801;-------;Upington;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Karlienpark;http://karlienpark.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/karlienpark;Location: Karlienpark;8301;-------;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Keimoes;http://postalcodez.co.za/postalcodes/nc/siyanda/keimoes;Akasiapark;http://akasiapark.postalcodez.co.za/postalcode/nc/siyanda/keimoes/akasiapark;Location: Akasiapark;8660;-------;Keimoes;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Upington;http://postalcodez.co.za/postalcodes/nc/siyanda/upington;Louisvaleweg;http://louisvaleweg.postalcodez.co.za/postalcode/nc/siyanda/upington/louisvaleweg;Location: Louisvaleweg;8801;8815;Upington;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Mankurwane;http://postalcodez.co.za/postalcodes/nc/frances-baard/mankurwane;Kwanobantu;http://kwanobantu.postalcodez.co.za/postalcode/nc/frances-baard/mankurwane/kwanobantu;Location: Kwanobantu;8345;-------;Mankurwane;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;De Aar;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/de-aar;Residensia;http://residensia.postalcodez.co.za/postalcode/nc/pixley-ka-seme/de-aar/residensia;Location: Residensia;7000;-------;De Aar;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Mankurwane;http://postalcodez.co.za/postalcodes/nc/frances-baard/mankurwane;Galeshewe Village;http://galeshewe-village.postalcodez.co.za/postalcode/nc/frances-baard/mankurwane/galeshewe-village;Location: Galeshewe Village;8345;-------;Mankurwane;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Upington;http://postalcodez.co.za/postalcodes/nc/siyanda/upington;Straussburg;http://straussburg.postalcodez.co.za/postalcode/nc/siyanda/upington/straussburg;Location: Straussburg;-------;8816;Upington;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Grootdrink;http://postalcodez.co.za/postalcodes/nc/siyanda/grootdrink;Gariepwater;http://gariepwater.postalcodez.co.za/postalcode/nc/siyanda/grootdrink/gariepwater;Location: Gariepwater;-------;8822;Grootdrink;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Groblershoop;http://postalcodez.co.za/postalcodes/nc/siyanda/groblershoop;Wegdraai;http://wegdraai.postalcodez.co.za/postalcode/nc/siyanda/groblershoop/wegdraai;Location: Wegdraai;8826;8826;Groblershoop;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Keimoes;http://postalcodez.co.za/postalcodes/nc/siyanda/keimoes;Friersdale;http://friersdale.postalcodez.co.za/postalcode/nc/siyanda/keimoes/friersdale;Location: Friersdale;-------;8861;Keimoes;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Upington;http://postalcodez.co.za/postalcodes/nc/siyanda/upington;Kanoneiland;http://kanoneiland.postalcodez.co.za/postalcode/nc/siyanda/upington/kanoneiland;Location: Kanoneiland;-------;8806;Upington;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Warrenton;http://postalcodez.co.za/postalcodes/nc/frances-baard/warrenton;Warrenvale;http://warrenvale.postalcodez.co.za/postalcode/nc/frances-baard/warrenton/warrenvale;Location: Warrenvale;-------;8530;Warrenton;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Kakamas;http://postalcodez.co.za/postalcodes/nc/siyanda/kakamas;Langverwag;http://langverwag.postalcodez.co.za/postalcode/nc/siyanda/kakamas/langverwag;Location: Langverwag;8870;8870;Kakamas;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Upington;http://postalcodez.co.za/postalcodes/nc/siyanda/upington;Blydeville;http://blydeville.postalcodez.co.za/postalcode/nc/siyanda/upington/blydeville;Location: Blydeville;8801;8800;Upington;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;Victoria West;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/victoria-west;Victoria West;http://victoria-west.postalcodez.co.za/postalcode/nc/pixley-ka-seme/victoria-west/victoria-west;Location: Victoria West;7070;7070;Victoria West;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Floors;http://floors.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/floors;Location: Floors;8301;-------;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Upington;http://postalcodez.co.za/postalcodes/nc/siyanda/upington;Industriele Gebied;http://industriele-gebied.postalcodez.co.za/postalcode/nc/siyanda/upington/industriele-gebied;Location: Industriele Gebied;8801;-------;Upington;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Ashburnham;http://ashburnham.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/ashburnham;Location: Ashburnham;8301;-------;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Kgalagadi;http://postalcodez.co.za/postalcodes/nc/kgalagadi;Ga-Sehunelo;http://postalcodez.co.za/postalcodes/nc/kgalagadi/ga-sehunelo;Maphikela;http://maphikela.postalcodez.co.za/postalcode/nc/kgalagadi/ga-sehunelo/maphikela;Location: Maphikela;9323;-------;Ga-Sehunelo;Kgalagadi;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Mankurwane;http://postalcodez.co.za/postalcodes/nc/frances-baard/mankurwane;Redirile;http://redirile.postalcodez.co.za/postalcode/nc/frances-baard/mankurwane/redirile;Location: Redirile;8345;-------;Mankurwane;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Namakwa;http://postalcodez.co.za/postalcodes/nc/namakwa;Calvinia;http://postalcodez.co.za/postalcodes/nc/namakwa/calvinia;Hantam;http://hantam.postalcodez.co.za/postalcode/nc/namakwa/calvinia/hantam;Location: Hantam;8190;8191;Calvinia;Namakwa;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Kgalagadi;http://postalcodez.co.za/postalcodes/nc/kgalagadi;Kuruman;http://postalcodez.co.za/postalcodes/nc/kgalagadi/kuruman;Wrenchville;http://wrenchville.postalcodez.co.za/postalcode/nc/kgalagadi/kuruman/wrenchville;Location: Wrenchville;8460;8468;Kuruman;Kgalagadi;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Barkly West;http://postalcodez.co.za/postalcodes/nc/frances-baard/barkly-west;Barkly West;http://barkly-west.postalcodez.co.za/postalcode/nc/frances-baard/barkly-west/barkly-west;Location: Barkly West;8375;8375;Barkly West;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
